transaction_id,customer_id,account_number,transaction_type,transaction_mode,transaction_category,transaction_amount,currency,transaction_status,transaction_datetime,value_date,merchant_id,merchant_name,merchant_category_code,location,geo_latitude,geo_longitude,device_id,device_type,ip_address,browser_info,channel,bank_branch_code,initiated_by,reference_number,authorization_code,reversal_flag,parent_transaction_id,remarks,transaction_fee,gst_amount,net_amount,fraud_flag,risk_score,created_at,updated_at,created_by,updated_by
42457f94-9177-4fd2-87f9-537efd294ef5,12cf7bee-a747-4852-b1c7-5fdf6458ce09,GTFG94969750701996,DEBIT,CARD,TRAVEL,7889.90999999999985448084771633148193359375,USD,FAILED,2025-05-25T19:40:55.361076,2025-05-26T19:40:55.361076,50913fe3-f5d6-4fb5-a37a-7f2ac03eeb31,"Perkins, Morgan and Lucas",7529,Lake Willie,42.697428,146.388353,8d4635fc-7ccd-424e-87f3-b9652745febf,MOBILE,1.244.136.215,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4 rv:4.0; id-ID) AppleWebKit/535.50.4 (KHTML, like Gecko) Version/5.0.2 Safari/535.50.4",ONLINE,51595,Jeremy Lyons,fd0e423c-b23e-4624-95e9-51c5ecedd0c8,dcc1afb6-6246-40bf-a513-ea80a0366b60,False,40a3c65b-e2cf-4db1-936c-e66854b1029a,Approach book the trip eight.,78.900000000000005684341886080801486968994140625,14.199999999999999289457264239899814128875732421875,7796.8100000000004001776687800884246826171875,True,33,2025-05-24T19:40:55.361076,2025-05-25T19:40:55.361076,torresalexis,kyle03
7316175d-c3a0-4236-823f-49eee68e0196,1eb0db42-5421-42c9-94ec-b493b7723d4c,VUCE46953028954466,DEBIT,CARD,UTILITIES,7872.84000000000014551915228366851806640625,INR,PENDING,2025-05-19T19:40:55.362484,2025-05-20T19:40:55.362484,e394f681-24bf-42b5-a950-af13cf5152e0,"Dudley, Cochran and Hodge",4405,South Sharon,73.170659,-157.331511,cf87a503-6907-4a56-865f-29d01ff797b3,DESKTOP,142.95.26.157,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2020-07-31 04:33:44 Firefox/3.8,ONLINE,42293,Nicole Curry,6fd06132-43c1-4f62-ad4a-368dfd595626,0de0b9d4-3b05-4ac0-88cf-b9555f6b997b,False,d57b59e0-a44a-4d01-9ed8-c543ad5a295d,Others method clear.,78.7300000000000039790393202565610408782958984375,14.1699999999999999289457264239899814128875732421875,7779.9399999999995998223312199115753173828125,True,36,2025-05-18T19:40:55.362484,2025-05-25T19:40:55.362484,sandra13,chambersrodney
a7b75c27-976b-4662-bfe3-34f4648b628a,10f04b49-0562-43bb-9a3e-d7b2b73facb8,BABR55090837344988,DEBIT,UPI,TRANSFER,9835.4300000000002910383045673370361328125,EUR,FAILED,2025-05-23T19:40:55.363963,2025-05-24T19:40:55.363963,362c5d3b-edfe-48f3-8c51-0528364b2ec6,Oneal-White,4726,Eatonbury,59.070306,63.005711,a96b0a97-0afe-457e-8a3e-4a0fcd9c9c89,DESKTOP,84.232.109.108,Opera/8.33.(Windows 95; sq-AL) Presto/2.9.176 Version/12.00,BRANCH,15380,Christopher Bullock,50591164-cb7b-4940-8f0d-49ca19081ff0,1014e6ca-2573-4716-b9fa-521ee0c80266,False,506d5948-5232-497d-b056-bf5d39d8ca49,Change amount experience general operation.,98.349999999999994315658113919198513031005859375,17.699999999999999289457264239899814128875732421875,9719.379999999999199644662439823150634765625,True,41,2025-05-22T19:40:55.363963,2025-05-25T19:40:55.363963,ogonzalez,davidharris
fc7c6743-2805-41d9-a5a5-f3e607eccf0a,166161d6-1dad-4cf8-ba75-fae0bf04888b,ZZXH44863043555796,DEBIT,NET_BANKING,UTILITIES,8486.629999999999199644662439823150634765625,INR,PENDING,2025-04-30T19:40:55.365190,2025-05-01T19:40:55.365190,0884b368-b839-4c17-bf78-3d8e1aaa652b,"Hughes, Simmons and Sanchez",2508,Wileyburgh,72.38372,168.499409,17316ca2-88d2-4371-b058-46cf644d0985,MOBILE,68.160.12.192,Opera/9.62.(X11; Linux x86_64; sd-PK) Presto/2.9.189 Version/11.00,ONLINE,12670,Harold Foster,5ecb3ca3-0461-487b-82e0-766d78a81fb3,4d5dd136-2b03-4301-8d6b-e2872099a8a6,True,3d052b77-ab08-451d-aeed-466b9974f7e8,Camera nature risk cold population charge.,84.8700000000000045474735088646411895751953125,15.2799999999999993605115378159098327159881591796875,8386.47999999999956344254314899444580078125,False,10,2025-04-29T19:40:55.365190,2025-05-25T19:40:55.365190,christophersalazar,michaeledwards
8f399c43-d5ee-416b-922b-f15c67962325,4f4b245b-791a-4404-9b1c-99df46fbfb30,CNER57125127800355,CREDIT,UPI,FOOD,5556.9300000000002910383045673370361328125,EUR,SUCCESS,2025-05-17T19:40:55.367635,2025-05-18T19:40:55.367635,ae3ab70f-b320-4ff8-bf65-edae7ebffeda,"Michael, Kelly and York",5764,Matthewville,-40.43766,21.568198,a887ba60-8082-45c6-ab43-97f1fe43f7d2,DESKTOP,81.86.45.223,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.4.2 (KHTML, like Gecko) Version/5.0.3 Safari/532.4.2",BRANCH,71451,Steve Thomas,92caa6c5-4fba-4550-934d-341a3a6338ee,e3bdcc05-e6ad-402f-825f-088382bcde55,True,dbe5a952-da81-47e2-9e31-a887d15ab61b,Outside tell smile television keep memory.,55.57000000000000028421709430404007434844970703125,10,5491.3599999999996725819073617458343505859375,True,65,2025-05-16T19:40:55.367635,2025-05-25T19:40:55.367635,williamkelly,rbrock
fefa7edf-36cc-4446-88ae-3e9fbcec11dd,246de651-c353-4d86-ba9b-c3db34890f59,EYGA27520519331739,CREDIT,NET_BANKING,SHOPPING,7970.34000000000014551915228366851806640625,INR,SUCCESS,2025-05-01T19:40:55.369275,2025-05-02T19:40:55.369275,f29d9375-9a63-45b5-9e1e-67e74cff28c7,Martin-Holt,6239,East Lesliefort,58.202734,-160.562273,f6ff5a1b-4862-4a87-8844-4fc5b1db127d,DESKTOP,219.188.153.58,Opera/9.95.(X11; Linux x86_64; doi-IN) Presto/2.9.162 Version/12.00,ONLINE,77417,Latoya Shea,c8a11043-e3f0-49d1-9158-19739ae81c0b,5686e719-7b1d-43c3-96ef-edad92a8db77,False,4bf48714-27e4-448d-9f60-bdf83a5b325f,Surface energy yard position follow.,79.7000000000000028421709430404007434844970703125,14.3499999999999996447286321199499070644378662109375,7876.2899999999999636202119290828704833984375,True,27,2025-04-30T19:40:55.369275,2025-05-25T19:40:55.369275,rebekahperez,mary44
2f3303c1-7b94-4d0e-b947-b990f73af250,f3681a9d-6a7c-4ae2-bcd2-5089f3be7284,AJFU40166934597949,CREDIT,CARD,TRANSFER,5500.3800000000001091393642127513885498046875,EUR,PENDING,2025-05-21T19:40:55.370429,2025-05-22T19:40:55.370429,d108831d-5d10-4aff-bf2d-f8aae561410a,Leonard-Morris,4365,Codystad,50.21378,124.4067,5b3d583b-c4ca-4766-8f69-2b990e067e8c,MOBILE,140.78.29.51,Opera/8.91.(X11; Linux x86_64; en-ZM) Presto/2.9.182 Version/10.00,BRANCH,66706,Patrick Johnson,7bf8528e-91ea-4fb1-b8bf-a79c81d32bd9,85391dd3-eac2-43d2-93c7-52bab3186bd8,True,24d31493-ae26-44f2-bc68-3621c9817ede,None market actually need.,55,9.9000000000000003552713678800500929355621337890625,5435.47999999999956344254314899444580078125,True,92,2025-05-20T19:40:55.370429,2025-05-25T19:40:55.370429,lmartin,brett55
c6f0b6f1-b9e9-409c-bf5b-e23b7f2a6de7,a516c874-b00c-4046-bccc-6aa67012192e,VRJC75322705952977,DEBIT,UPI,TRAVEL,6711.010000000000218278728425502777099609375,USD,PENDING,2025-04-28T19:40:55.372097,2025-04-29T19:40:55.372097,c1e419b3-8eb9-4d4c-a341-a456f9cb5506,Johnston PLC,5099,South Destinyhaven,-34.066395,34.920514,4b8c67fd-1f93-45b9-a1b7-2f9101b0d8ae,TABLET,199.63.38.144,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),BRANCH,80524,Robert Figueroa,8dec47f0-3bf8-4201-8ee3-6e1887bf3628,753e7feb-77d3-431c-ad6a-8c99b4e39300,False,9df1ed1f-eb38-492c-97ca-12c0bb3d53df,Need college past western option skin.,67.1099999999999994315658113919198513031005859375,12.0800000000000000710542735760100185871124267578125,6631.8199999999997089616954326629638671875,True,51,2025-04-27T19:40:55.372097,2025-05-25T19:40:55.372097,emily05,colemanjennifer
32b7224c-3e0c-4c0b-9077-bdae9743434f,9e3defe2-2dcd-4c3f-bc0e-b77f8346d982,OORO53011186276277,DEBIT,QR,FOOD,3452.82000000000016370904631912708282470703125,EUR,FAILED,2025-04-29T19:40:55.373296,2025-04-30T19:40:55.373296,a3c7735e-5371-4962-a1dc-9ad26e613650,"Farrell, Johnson and Lee",1309,Freemanport,3.630371,-86.840442,dd085d2b-78cd-4fb6-af89-c92b83632a3b,MOBILE,171.23.215.251,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2023-08-03 06:20:30 Firefox/3.8,ATM,56523,Brian Williams,8f6b444c-5fe1-4e06-bd46-9de526d60a8d,65e530a9-47b6-4c52-b007-ec1f52575c2d,True,879f24e0-978f-4d5f-9fd6-ec63da591803,Hold respond feeling.,34.530000000000001136868377216160297393798828125,6.21999999999999975131004248396493494510650634765625,3412.07000000000016370904631912708282470703125,True,18,2025-04-28T19:40:55.373296,2025-05-25T19:40:55.373296,dawn65,grant72
a9a1ac34-7ff1-4f47-93f1-24e5ff0ec543,1b00cbfd-756f-4900-a740-e40e721e8405,RDRK57859589757683,DEBIT,QR,TRANSFER,9833.850000000000363797880709171295166015625,USD,SUCCESS,2025-05-17T19:40:55.374626,2025-05-18T19:40:55.374626,746f7eb3-f57b-4e58-8ea9-0a6cccd96882,Allen and Sons,2462,North Kimberly,76.336686,-146.962098,cdee9c4c-4d2b-4e2b-a71d-5c5dfc803129,MOBILE,33.230.206.50,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.1),BRANCH,10980,Steven Kaiser,65bea202-5044-4b2d-b97f-8974e8371486,ab797d4a-6273-4a83-b2d7-fd3dfed6e014,True,ac61d491-fe64-4455-877e-9485d7b0ace4,Across prepare why go.,98.340000000000003410605131648480892181396484375,17.699999999999999289457264239899814128875732421875,9717.809999999999490682967007160186767578125,False,65,2025-05-16T19:40:55.374626,2025-05-25T19:40:55.374626,jesuscarson,paul41
49a843f9-3001-4f31-bac7-3bb1671da55a,59de5f8f-ceec-4aa7-8103-376f6f18285a,CZNE18252665884332,DEBIT,NET_BANKING,SHOPPING,6523.510000000000218278728425502777099609375,USD,FAILED,2025-04-27T19:40:55.375801,2025-04-28T19:40:55.375801,a3de3fb8-ff83-4e41-8c86-19cd9a48add9,Cordova and Sons,8845,North Scott,50.154559,-110.269686,ce878b29-eb44-43d9-89c4-d1d6ba4e3ec8,MOBILE,26.174.195.241,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0 rv:2.0; ha-NG) AppleWebKit/533.39.2 (KHTML, like Gecko) Version/5.0 Safari/533.39.2",ATM,64033,Diana Yang,79a51698-6235-4503-909a-1fc9fbb190bf,e32120eb-7637-4854-876e-f9a707a2eca2,False,52f6e8a9-1eb3-4b75-9dfb-6eabbfc7ea13,Rest deal training above.,65.2399999999999948840923025272786617279052734375,11.7400000000000002131628207280300557613372802734375,6446.5299999999997453414835035800933837890625,False,83,2025-04-26T19:40:55.375801,2025-05-25T19:40:55.375801,bobby83,salinaslisa
7b1048dd-f7a2-4819-92d4-d3bfaa4aeb55,ddf688cf-1c32-4993-9b65-ad50c57fec86,MKDO98742655666583,CREDIT,CARD,SHOPPING,577.1499999999999772626324556767940521240234375,EUR,SUCCESS,2025-05-18T19:40:55.376959,2025-05-19T19:40:55.376959,bde48507-4729-4b65-9633-3f5065e6ea93,Brown and Sons,6108,North John,15.648658,65.221718,843366b3-b8be-493e-a4a1-08e91c3c2a1f,DESKTOP,167.13.115.159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; nb-NO) AppleWebKit/531.4.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.4.2",ATM,49264,Helen Brown,3ed50ded-dca4-40ec-9758-594e1e02a143,6fcf12ca-1fe2-406b-a3b8-d5eaa2bb834c,False,184a6ad3-be84-4ee1-aac6-d5296b88a4fb,Source half character.,5.769999999999999573674358543939888477325439453125,1.04000000000000003552713678800500929355621337890625,570.3400000000000318323145620524883270263671875,True,90,2025-05-17T19:40:55.376959,2025-05-25T19:40:55.376959,kennedyanthony,christensentiffany
68c59bea-2ee4-467c-a6c3-c8b65f40d7be,7844082b-1783-48d4-ae56-8d5b96f18bd3,RTQD28698638675711,CREDIT,UPI,TRANSFER,7390.5399999999999636202119290828704833984375,EUR,PENDING,2025-05-03T19:40:55.378256,2025-05-04T19:40:55.378256,1b15b41e-e901-4e87-b367-4e0c6b2b6707,Vargas Ltd,7180,Damonstad,-61.623062,-74.831227,82ac9b0f-f906-452f-9183-b23a1085e2bb,MOBILE,69.153.184.18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.856.0 Safari/535.1",ONLINE,42846,Natasha Kim,2ebe78a1-9704-4641-95cd-9c5a4bb33fcc,a89fa779-f936-4ed1-828d-23f6522b8ba0,False,fa10678b-63d7-4527-83d3-bcc717e8e517,Service project including rate others.,73.909999999999996589394868351519107818603515625,13.300000000000000710542735760100185871124267578125,7303.329999999999927240423858165740966796875,True,73,2025-05-02T19:40:55.378256,2025-05-25T19:40:55.378256,owalton,andre27
95b630fd-8a7d-4bfb-985f-05b17b1ca5bf,1da4eef1-e488-4088-9244-089df904281a,LIJZ84218270779585,CREDIT,QR,TRAVEL,7601.72999999999956344254314899444580078125,EUR,PENDING,2025-05-02T19:40:55.379320,2025-05-03T19:40:55.379320,f898967d-8227-4d2e-9ae4-4270e49ff9dc,Dawson Inc,6701,Port Joseph,-72.612323,68.016686,d6126c8f-79cb-452b-bfdc-bedded62c090,DESKTOP,49.4.129.140,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.37.4 (KHTML, like Gecko) Version/4.1 Safari/531.37.4",ATM,31600,Joseph Mullins,26725d57-8887-460a-a972-402033553349,16f4b0a0-37a2-44aa-9d98-67293a59c4c3,True,3771067f-659c-4e8e-88db-68408eeef366,Good real none environment care officer.,76.0199999999999960209606797434389591217041015625,13.67999999999999971578290569595992565155029296875,7512.0299999999997453414835035800933837890625,True,33,2025-05-01T19:40:55.379320,2025-05-25T19:40:55.379320,chadcarlson,fitzpatrickandrew
e03084ca-0037-4d43-8c98-453194d4e217,d7ecdf87-4847-43c9-b710-47b79c652873,PNNZ12306655822330,CREDIT,NET_BANKING,TRANSFER,1100.359999999999899955582804977893829345703125,EUR,PENDING,2025-05-05T19:40:55.381552,2025-05-06T19:40:55.381552,4dabe471-419a-42e3-980a-f80b7f94eb5f,Jones-Griffin,2343,East Jonathan,49.842134,24.783413,bbd53599-4e2e-4ff1-813b-e342f7eee383,DESKTOP,64.30.25.115,Opera/8.98.(Windows NT 4.0; yue-HK) Presto/2.9.188 Version/10.00,ONLINE,60115,Mary Cobb,dd70a935-8909-4c46-b501-f8e061eef339,db6e8e54-3b4a-4042-a1bc-49ba0638fb7d,False,ad2a6e56-7902-4b25-aba9-fb9306d15a12,Population though red job might better.,11,1.979999999999999982236431605997495353221893310546875,1087.3800000000001091393642127513885498046875,False,22,2025-05-04T19:40:55.381552,2025-05-25T19:40:55.381552,traviswilson,phoward
59fca17c-5d25-4426-a084-9dd0573873b8,e4d1bca3-a26f-4840-9841-587cf143a03f,TNMR60626204696139,CREDIT,QR,SHOPPING,3322.1300000000001091393642127513885498046875,INR,FAILED,2025-04-26T19:40:55.383577,2025-04-27T19:40:55.383577,25e73836-fd30-4077-bc12-337d17bbff30,Mendoza-Henderson,9749,West Kimberlyberg,60.649665,108.777445,1bf1d26f-4cac-4a69-b4ae-30f4eba51090,DESKTOP,176.200.151.37,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.50.3 (KHTML, like Gecko) Version/5.0 Safari/531.50.3",ONLINE,96574,Jamie Brown,ac39b52b-3ff6-464f-9583-c99699c8ba2f,15731872-744c-4013-a6af-3e0b0a27d198,False,defc55e1-74de-44c9-a2d9-e74604f0396c,Particularly girl amount available.,33.219999999999998863131622783839702606201171875,5.980000000000000426325641456060111522674560546875,3282.92999999999983629095368087291717529296875,False,32,2025-04-25T19:40:55.383577,2025-05-25T19:40:55.383577,richardsmichael,medinachristine
1bd30c43-8d7f-47b1-bafe-8a64793a28ea,c4c89b9b-db31-42de-93af-6028d9b62c3d,FULQ35933344854907,CREDIT,NET_BANKING,TRANSFER,7520.8100000000004001776687800884246826171875,USD,PENDING,2025-05-13T19:40:55.385638,2025-05-14T19:40:55.385638,a38b5f23-2f6e-4045-86b7-5d4f0d2d5472,Marks-Glover,1344,East Michelle,-67.320201,-40.60906,d64cec7c-f32b-46a4-817b-e8082ce20648,MOBILE,40.208.153.214,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2024-11-09 04:57:45 Firefox/12.0,ATM,89380,Joseph Phillips,5975c82a-eba6-4db2-839d-24ad4eda51a4,0772109e-0c2a-4d90-8998-ff494402dc9c,True,d03280f1-e788-4068-b1cd-ceb0da6fea7d,Phone talk kid.,75.2099999999999937472239253111183643341064453125,13.53999999999999914734871708787977695465087890625,7432.0600000000004001776687800884246826171875,False,27,2025-05-12T19:40:55.385638,2025-05-25T19:40:55.385638,chasehayes,danny13
d7114be7-7ea0-404b-818b-f5a85aa5e0a1,e7f1cf21-a2ee-4365-b1d6-57dd07b657df,ETTV07083728032102,CREDIT,CARD,UTILITIES,2919.34000000000014551915228366851806640625,EUR,FAILED,2025-05-20T19:40:55.387644,2025-05-21T19:40:55.387644,d390d140-e029-4442-9014-4cca84a99c12,Mcintyre-Miller,8313,Jamestown,55.971443,-29.831078,4efbdf00-1e87-456e-905b-528b3db818e3,MOBILE,56.171.86.67,Opera/9.27.(X11; Linux x86_64; is-IS) Presto/2.9.165 Version/11.00,ATM,56786,Christine Johnson,250eecb5-5131-4cea-98a2-30450d3a56ef,0a7574f9-659b-43c1-9193-6b5138077d69,False,27695d26-9a08-4e4f-adeb-c87d6ab165e4,Rock order story these assume.,29.190000000000001278976924368180334568023681640625,5.25,2884.90000000000009094947017729282379150390625,False,16,2025-05-19T19:40:55.387644,2025-05-25T19:40:55.387644,andersonrobert,lstephens
21fde1e1-15be-4edb-b6cb-1d7a196f4602,4de10241-31bd-4612-b7b4-c9b50b5c9232,WMJQ09438882313720,DEBIT,NET_BANKING,UTILITIES,2168.55999999999994543031789362430572509765625,INR,SUCCESS,2025-05-01T19:40:55.389747,2025-05-02T19:40:55.389747,0b71cef5-1fd2-4570-b481-79162e871dd3,"Randall, Oneal and Smith",2934,Port Sophiashire,25.450637,74.949997,dab19ba6-c5eb-460d-98ba-dec888b8586d,TABLET,202.111.171.58,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8 rv:4.0; bho-IN) AppleWebKit/534.43.1 (KHTML, like Gecko) Version/5.0.2 Safari/534.43.1",ATM,11732,Willie Knight,dd84f35f-9ee1-4264-a6f9-48236091f5d5,de2862b9-afd7-49a3-ae4d-65f41b33a415,False,058ae254-3f63-442b-a521-6d853646b989,Picture general ago themselves management within.,21.690000000000001278976924368180334568023681640625,3.899999999999999911182158029987476766109466552734375,2142.96999999999979991116560995578765869140625,True,10,2025-04-30T19:40:55.389747,2025-05-25T19:40:55.389747,omccullough,shawnhunt
c6396ccc-a738-442a-bdb2-b9b84c99be2c,097dbf9a-ad40-4613-95cf-e33ce360783d,ISQY95292647376084,DEBIT,QR,TRANSFER,3799.90000000000009094947017729282379150390625,EUR,FAILED,2025-05-09T19:40:55.392776,2025-05-10T19:40:55.392776,4e59b3c8-ea5f-4644-9916-57739913bbf4,Mitchell Inc,9657,West Colleenburgh,-31.236923,-22.36935,59262585-0360-4741-9de1-ecab455a4266,DESKTOP,181.116.55.202,Opera/9.95.(Windows NT 5.01; ts-ZA) Presto/2.9.187 Version/12.00,ONLINE,26239,Sandra Hart,ab9fbea4-eed3-46f8-9557-617f9001b664,475c40fb-04cc-4edc-8f28-26a008b5f7f8,False,1556c826-b047-49d8-a953-088f71ad4bc5,Environmental computer local.,38,6.839999999999999857891452847979962825775146484375,3755.05999999999994543031789362430572509765625,False,45,2025-05-08T19:40:55.392776,2025-05-25T19:40:55.392776,andre53,michaelkirk
647a7f71-016c-47b8-949f-40276aba4c0e,70c3083d-05dd-47a4-8ed0-51feb6714508,QGME23160250789820,DEBIT,QR,FOOD,5439.02000000000043655745685100555419921875,EUR,FAILED,2025-05-16T19:40:55.394651,2025-05-17T19:40:55.394651,096d8978-4fb5-40b2-8eaa-46b7390af245,Walker-Pineda,7265,Lopezton,72.464134,22.72102,3b2201ee-9216-4aa7-b38f-230ff9cd3540,MOBILE,59.68.122.77,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),ATM,10507,Ronnie Brady,290e4253-6e39-48e2-a5b7-f0702978ee1a,c70b7b60-8241-49e1-8b16-77e2d5d601de,False,da055af5-1a7f-43dd-8f8c-c048e1bc3a7b,Rock performance environment including loss when.,54.3900000000000005684341886080801486968994140625,9.78999999999999914734871708787977695465087890625,5374.84000000000014551915228366851806640625,True,60,2025-05-15T19:40:55.394651,2025-05-25T19:40:55.394651,jberg,wmitchell
12c5285e-7e31-494c-aca1-10d5ecd6303c,e2e6f48d-cfdd-40c5-8b71-cce68acc7feb,WWQH40146249470271,DEBIT,CARD,SHOPPING,8362.47999999999956344254314899444580078125,USD,PENDING,2025-05-06T19:40:55.396920,2025-05-07T19:40:55.396920,a48af7b2-4cd8-43c0-872e-335fb8028c78,Hernandez Group,9699,East Carlosmouth,57.426362,171.532146,c6490e6c-2bb8-4c3c-847b-dc735da887b2,MOBILE,16.204.170.120,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/35.0.854.0 Safari/533.0",BRANCH,78968,Chelsea Vincent,f79f8f1f-5a07-479f-b653-e0265490fba5,97cf83c2-a196-474a-9139-0b56606061e3,True,7761a84f-eb60-4182-9fc6-fd5b1f8f7eaf,Office wife certainly rest subject.,83.6200000000000045474735088646411895751953125,15.050000000000000710542735760100185871124267578125,8263.809999999999490682967007160186767578125,False,75,2025-05-05T19:40:55.396920,2025-05-25T19:40:55.396920,schmidtthomas,michaelrose
af2755c0-b7fe-4757-955e-839eabfbf590,c5e6d940-295a-41f1-b618-ba24a0548183,GJFX26675081053236,DEBIT,UPI,TRAVEL,9706.100000000000363797880709171295166015625,EUR,SUCCESS,2025-05-12T19:40:55.398962,2025-05-13T19:40:55.398962,2e2b9966-9a10-46a6-8bd0-3155800316f9,Dixon-Nelson,5765,Saramouth,-68.222069,137.933382,39e213b5-7fca-4490-bde1-f63415e37887,TABLET,136.233.117.15,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; fil-PH) AppleWebKit/534.12.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.12.1",ONLINE,63346,David Barber,9a89196f-af96-4a13-a268-6df0500d9c64,60e94127-b4ee-4231-a122-65c806cbf85a,True,6e7eea2f-19a2-4776-8563-3d17e2349c6f,Face side ten.,97.06000000000000227373675443232059478759765625,17.469999999999998863131622783839702606201171875,9591.5699999999997089616954326629638671875,False,35,2025-05-11T19:40:55.398962,2025-05-25T19:40:55.398962,nealscott,gillleslie
8ae2beec-72e3-4a05-8a3a-8bb62ffa8fe6,645c68b3-c963-415e-baa3-4a38e2246d2e,WYXB97166190089652,CREDIT,UPI,UTILITIES,1863.700000000000045474735088646411895751953125,USD,PENDING,2025-04-28T19:40:55.401190,2025-04-29T19:40:55.401190,4a88466c-bdf0-4a6a-81f9-306c5da43da5,Navarro-Thomas,7736,Zacharychester,83.23406,-90.777651,57827730-a1df-4fa2-8eef-4a4d0a4225a5,TABLET,167.129.176.225,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),ATM,49802,Amanda Macias,697a6972-97e9-4259-b0b4-91ca8a01ca20,2b9ea8f2-52f1-4880-a57e-702de9d00778,True,e71144fb-9828-414b-9511-79aa008a5072,Hotel would trip tonight production.,18.6400000000000005684341886080801486968994140625,3.359999999999999875655021241982467472553253173828125,1841.700000000000045474735088646411895751953125,False,34,2025-04-27T19:40:55.401190,2025-05-25T19:40:55.401190,jacobsstephanie,fgreen
2b4cbc3b-690e-4a48-abd7-c245963ae901,a052e8ee-cdc4-4a43-8894-d720baae7492,XJFU46414011727330,CREDIT,CARD,TRANSFER,1779.259999999999990905052982270717620849609375,INR,PENDING,2025-05-10T19:40:55.403411,2025-05-11T19:40:55.403411,13435b72-9bfd-4f1d-a60f-99af309561e7,Miller Inc,7923,New Dianeton,-22.286758,42.77033,d6c917ae-0c5a-4269-8486-12fe32c9fc69,MOBILE,109.140.133.224,"Mozilla/5.0 (Linux; Android 6.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/61.0.806.0 Safari/531.1",BRANCH,18781,Seth Williams,9764e45c-4e14-4882-8c7a-49db47fac1ea,c21e844e-f25c-446a-9f46-85c3eebb1464,False,c35f97cf-8ebc-4c39-b031-a256bfd990c9,Learn bring white development.,17.78999999999999914734871708787977695465087890625,3.20000000000000017763568394002504646778106689453125,1758.26999999999998181010596454143524169921875,True,22,2025-05-09T19:40:55.403411,2025-05-25T19:40:55.403411,williammcclure,diazjenna
09997969-029e-4b1f-9fd6-143f12c82658,cfc3fc7e-6e50-4982-be44-d95e182ad37f,VEID54359283903752,CREDIT,UPI,TRAVEL,7131.420000000000072759576141834259033203125,EUR,PENDING,2025-05-09T19:40:55.405538,2025-05-10T19:40:55.405538,9d55c2d2-1a45-4a53-8040-6c43f0f19b41,Caldwell-Simmons,5518,Rodriguezton,51.563775,-21.443584,3041697f-f8e1-4e2f-b8c5-736dbdd5aa91,TABLET,186.50.192.211,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/13.7h1841.0 Mobile/07Y826 Safari/533.1",BRANCH,37379,Amanda Scott,9890e999-c7e2-4ed9-a6e4-e1337b6e50c4,044ba0a5-578b-438e-8414-faff89362574,True,2197039b-3dd2-4ce1-a25a-a3dfffbe1012,Recently employee training authority.,71.31000000000000227373675443232059478759765625,12.839999999999999857891452847979962825775146484375,7047.27000000000043655745685100555419921875,True,43,2025-05-08T19:40:55.405538,2025-05-25T19:40:55.405538,haley53,riverssarah
